City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
356,vilyuysk,63.7553,121.6247,17.98,58,9,0.76,RU,1689981205
357,amarwara,22.3,79.1667,23.07,93,100,3.89,IN,1689981205
358,villa gesell,-37.2639,-56.973,20.03,90,100,5.44,AR,1689981206
359,el calafate,-50.3408,-72.2768,-1.43,93,100,1.81,AR,1689981206
360,chernomorskoye,45.5039,32.6997,23.01,61,0,3.47,UA,1689981206
361,uetze,52.4651,10.2047,15.75,83,84,2.57,DE,1689981207
362,luderitz,-26.6481,15.1594,13.68,55,67,3.09,NA,1689981207
363,palmer,42.1584,-72.3287,23.97,77,40,2.57,US,1689981207
364,kaposvar,46.3667,17.8,17.9,96,85,2.38,HU,1689981208
365,santa cruz,-17.8,-63.1667,26.03,57,0,6.17,BO,1689981208
366,amga,60.8953,131.9608,16.94,71,71,3.46,RU,1689981208
367,ust'-kut,56.7938,105.7672,18.13,67,3,0.66,RU,1689981208
368,mendi,-6.1761,143.6513,15.64,91,73,0.65,PG,1689981209
369,vernal,40.4555,-109.5287,32.84,18,0,1.54,US,1689981209
370,porto novo,6.4965,2.6036,25.9,87,74,4.46,BJ,1689981209
371,juchipila,21.4167,-103.1167,32.46,30,43,1.5,MX,1689981209
372,novodvinsk,64.4165,40.8122,14.02,99,60,1.76,RU,1689981037
373,kidal,18.4411,1.4078,33.46,32,100,6.42,ML,1689981209
374,tabou,4.423,-7.3528,24.75,86,66,5.29,CI,1689981210
375,nova vicosa,-17.8919,-39.3719,22.39,66,100,5.74,BR,1689981210
376,balaklava,44.5,33.6,22.99,63,0,3.07,UA,1689981210
377,vitry-le-francois,48.7333,4.5833,15.48,52,98,2.31,FR,1689981210
378,waingapu,-9.6567,120.2641,23.29,77,23,4.86,ID,1689981210
379,cannonvale,-20.2833,148.7,20.66,64,72,0.72,AU,1689981211
380,san luis de la loma,17.2706,-100.8939,30.64,71,45,3.87,MX,1689981211
381,kamaishi,39.2667,141.8833,23.53,77,1,1.71,JP,1689981211
382,eyl,7.9803,49.8164,26.92,70,100,13.56,SO,1689981211
383,praya,14.9215,-23.5087,27.3,74,20,5.14,CV,1689981211
384,leh,34.1667,77.5833,15.73,70,86,2.4,IN,1689981212
385,kiama,-34.6833,150.8667,14.21,63,35,2.24,AU,1689981212
386,barcelos,41.5388,-8.6151,17.6,92,17,1.16,PT,1689981212
387,north battleford,52.7834,-108.2847,26.05,50,20,5.14,CA,1689981212
388,kruisfontein,-34.0033,24.7314,9.94,85,6,3.03,ZA,1689981212
389,nova xavantina,-14.6667,-52.35,23.68,36,0,1.43,BR,1689981212
390,serowe,-22.3833,26.7167,10.5,87,100,5.59,BW,1689981213
391,al hazm,16.1641,44.7769,30.52,37,90,3.22,YE,1689981213
392,tuchow,49.8949,21.0541,17.58,83,100,1.5,PL,1689981213
393,kamiiso,41.8167,140.65,21.21,94,75,1.54,JP,1689981213
394,mbandaka,0.0487,18.2603,23.93,69,96,1.12,CD,1689981213
395,korla,41.7597,86.1469,30.17,22,97,5.98,CN,1689981214
396,yuzhno-kurilsk,44.0306,145.8556,17.14,84,30,4.64,RU,1689981214
397,ghadamis,30.1337,9.5007,34.24,12,0,5.27,LY,1689981214
398,vilyuchinsk,52.9306,158.4028,20.15,80,80,4.33,RU,1689981214
399,saarijarvi,62.7049,25.254,14.53,97,100,2.64,FI,1689981214
400,oak hill,37.9723,-81.1487,24.33,64,99,0.45,US,1689981214
401,rio gallegos,-51.6226,-69.2181,-0.24,74,100,6.77,AR,1689981215
402,borgarnes,64.5383,-21.9206,13.03,83,99,1.47,IS,1689981215
403,mafinga,-7.25,35.0667,18.74,55,6,2.49,TZ,1689981215
404,priargunsk,50.3691,119.1012,14.37,95,100,6.37,RU,1689981215
405,juegang,32.3174,121.1855,27.77,92,95,3.69,CN,1689981215
406,bardai,11.65,7.2333,22.07,82,88,2.28,NG,1689981216
407,ares,-6.1944,-35.1603,25.05,74,20,6.2,BR,1689981216
408,carora,10.1755,-70.0827,31.09,42,95,8.0,VE,1689981216
409,myski,53.709,87.8014,15.8,90,30,1.55,RU,1689981216
410,nemuro,43.3236,145.575,16.27,89,19,5.21,JP,1689981216
411,badr hunayn,23.7829,38.7905,32.13,25,99,0.24,SA,1689981217
412,paramonga,-10.6667,-77.8333,19.99,82,27,4.19,PE,1689981217
413,benito juarez,19.385,-99.165,22.19,63,100,5.14,MX,1689981017
414,kayangel,8.0823,134.7173,27.62,82,100,5.23,PW,1689981217
415,salalah,17.0151,54.0924,25.05,100,100,0.51,OM,1689981217
416,jamaame,0.0697,42.745,24.32,86,87,5.55,SO,1689981217
417,benguela,-12.5763,13.4055,19.53,88,36,3.19,AO,1689981218
418,aguilas,37.4063,-1.5829,26.56,71,4,0.99,ES,1689981218
419,aquidaba,-10.2814,-37.0186,18.67,92,17,2.53,BR,1689981218
420,bocas del toro,9.3333,-82.25,27.34,79,78,2.38,PA,1689981218
421,camana,-16.6228,-72.7111,17.69,82,49,3.11,PE,1689981218
422,saint croix,17.7397,-64.7388,28.25,70,40,3.09,VI,1689981218
423,shakawe,-18.3667,21.85,17.56,46,3,3.98,BW,1689981218
424,mersa matruh,31.3525,27.2453,26.68,75,0,4.62,EG,1689981219
425,sao joao da barra,-21.6403,-41.0511,20.05,63,99,4.63,BR,1689981219
426,kodinsk,58.6881,99.1844,18.32,63,0,1.43,RU,1689981219
427,laguna,38.421,-121.4238,42.97,22,0,4.63,US,1689981219
428,colchani,-20.3,-66.9333,6.59,32,0,1.8,BO,1689981219
429,magadan,59.5667,150.8,19.74,85,93,3.68,RU,1689981219
430,howard springs,-12.497,131.047,23.95,63,16,2.83,AU,1689981219
431,malvan,16.0667,73.4667,26.38,84,100,9.09,IN,1689981220
432,chinde,26.8418,88.0763,19.09,89,86,1.96,NP,1689981220
433,paranagua,-25.52,-48.5092,18.59,93,89,0.89,BR,1689981220
434,tindouf,27.6711,-8.1474,36.25,9,0,0.51,DZ,1689981220
435,keelakarai,9.2333,78.7833,28.59,58,73,8.96,IN,1689981220
436,langarud,37.197,50.1535,24.5,79,52,0.54,IR,1689981220
437,sanming,26.2486,117.6186,26.04,95,90,0.7,CN,1689981221
438,akrehamn,59.2667,5.1833,13.33,76,75,3.6,NO,1689981221
439,oke ila,7.951,4.9883,21.48,99,93,2.14,NG,1689981221
440,al ghayzah,16.2079,52.176,25.37,91,94,2.34,YE,1689981221
441,carambei,-24.9178,-50.0972,12.93,95,20,1.91,BR,1689981221
442,lompoc,34.6391,-120.4579,35.56,73,75,3.6,US,1689981221
443,shagonar,51.5333,92.8,15.7,76,19,0.78,RU,1689981222
444,nguigmi,14.2495,13.1092,29.81,53,8,2.5,NE,1689981222
445,sorong,-0.8833,131.25,25.63,89,59,5.18,ID,1689981222
446,port lincoln,-34.7333,135.8667,12.64,77,49,6.56,AU,1689981222
447,tidjikja,18.5564,-11.4271,33.15,35,4,7.04,MR,1689981222
448,tolanaro,-25.0319,46.9987,17.93,82,94,3.46,MG,1689981222
449,ostersund,63.1792,14.6357,12.01,35,100,5.14,SE,1689981222
450,ketou,7.3633,2.5998,23.51,96,99,2.36,BJ,1689981223
451,bakanas,44.8081,76.2772,27.34,38,0,3.4,KZ,1689981223
452,kibondo,-3.5864,30.7203,16.68,45,11,0.97,TZ,1689980960
453,kuta,-8.7233,115.1723,23.97,88,40,2.06,ID,1689981223
454,puerto lempira,15.2667,-83.7667,28.2,80,100,4.12,HN,1689981223
455,kailua-kona,19.6406,-155.9956,29.17,83,40,5.66,US,1689981223
456,ola,59.5833,151.2833,20.08,87,99,3.35,RU,1689981223
457,kelibia,36.8476,11.0939,30.14,66,0,1.54,TN,1689981224
458,nola,40.922,14.5329,30.36,44,0,0.86,IT,1689981224
459,awjilah,29.1081,21.2869,29.13,46,0,4.42,LY,1689981224
460,bayport,40.7384,-73.0507,27.99,86,40,5.14,US,1689981224
461,kroya,-7.6331,109.2461,21.89,88,30,2.86,ID,1689981224
462,baiti,13.745,-14.7482,28.17,73,64,4.75,SN,1689981224
463,corinto,37.9407,22.9573,27.72,47,0,1.19,GR,1689981225
464,rabo de peixe,37.8,-25.5833,20.73,88,75,1.54,PT,1689981225
465,peace river,56.2501,-117.286,30.17,26,75,1.03,CA,1689981225
466,gornyak,50.9942,81.4661,17.18,83,58,2.75,RU,1689981225
467,sang-e charak,35.8497,66.4369,19.64,39,0,1.34,AF,1689981225
468,mora,11.0461,14.1401,26.28,70,77,1.02,CM,1689981225
469,caleta de carquin,-11.0925,-77.6267,20.24,79,14,4.55,PE,1689981226
470,sardarapat,40.1321,44.0097,25.53,56,1,2.27,AM,1689981226
471,saltillo,25.4167,-101.0,30.81,29,0,7.72,MX,1689980726
472,iskateley,67.6803,53.1512,8.06,94,86,6.04,RU,1689981226
473,lotoshino,56.2267,35.6414,10.99,81,48,4.16,RU,1689981226
474,huanan,46.2167,130.5167,24.29,85,100,1.7,CN,1689981226
475,taybad,34.74,60.7756,25.62,19,0,8.26,IR,1689981078
476,mangai,-4.05,19.5333,24.96,41,79,0.39,CD,1689981227
477,serenje,-13.2325,30.2352,13.06,77,0,3.36,ZM,1689981227
478,toretsk,48.3987,37.8479,16.23,75,7,1.53,UA,1689981227
479,rawson,-43.3002,-65.1023,13.15,44,75,6.23,AR,1689981227
480,kiunga,-6.1219,141.2906,23.04,96,100,1.54,PG,1689981227
481,al bayda',32.7627,21.7551,25.52,34,0,1.71,LY,1689981227
482,mount isa,-20.7333,139.5,14.87,41,0,7.2,AU,1689981227
483,fasa,28.9383,53.6482,26.58,18,0,0.0,IR,1689981228
484,san andres,12.5847,-81.7006,30.01,79,20,5.66,CO,1689981228
485,tangalle,6.024,80.7911,25.8,88,100,5.39,LK,1689981228
486,muang phon-hong,18.4928,102.4172,24.49,95,95,0.75,LA,1689981228
487,hilo,19.7297,-155.09,28.85,71,40,4.63,US,1689981228
488,osakarovka,50.565,72.5692,13.73,83,2,3.73,KZ,1689981228
489,panaba,21.2833,-88.2667,27.42,83,99,3.4,MX,1689981229
490,lockwood,45.8191,-108.4149,34.55,24,40,3.09,US,1689981229
491,ullal,12.8,74.85,24.53,94,75,3.09,IN,1689981229
492,woolgoolga,-30.1106,153.2007,14.93,59,1,7.08,AU,1689981229
493,kabo,7.6994,18.629,22.25,89,100,1.74,CF,1689981229
494,khovd,48.0056,91.6419,18.73,51,74,0.9,MN,1689981229
495,penzance,50.1186,-5.5371,15.38,82,81,5.92,GB,1689980987
496,petropavlovsk-kamchatsky,53.0452,158.6483,19.33,73,0,1.0,RU,1689981230
497,svetlyy,54.675,20.1347,15.03,81,100,2.06,RU,1689981230
498,shima,24.4478,117.8111,30.01,91,100,0.65,CN,1689981230
499,holualoa,19.6228,-155.9522,27.1,83,40,5.66,US,1689981230
500,ta`u,-14.2336,-169.5144,27.67,78,10,3.35,AS,1689981230
501,aasiaat,68.7098,-52.8699,3.53,95,97,5.17,GL,1689981230
502,roma,43.2128,-75.4557,23.54,66,0,6.69,US,1689981231
503,pakpattan,30.341,73.3866,33.62,55,65,2.19,PK,1689981231
504,isabela,6.7085,121.9711,25.03,86,96,2.64,PH,1689981231
505,keflavik,64.0049,-22.5624,12.95,87,100,4.63,IS,1689981231
506,san patricio,28.017,-97.5169,37.4,43,0,6.36,US,1689981232
507,rockport,28.0206,-97.0544,32.83,75,0,5.66,US,1689981232
508,kataba,13.9833,44.3833,22.4,46,99,2.66,YE,1689981232
509,cidreira,-30.1811,-50.2056,17.77,91,32,7.65,BR,1689981232
510,port hedland,-20.3167,118.5667,19.03,26,0,8.75,AU,1689981232
511,quellon,-43.1167,-73.6167,7.14,93,100,1.03,CL,1689981232
512,inca,39.7211,2.9109,26.63,69,73,1.9,ES,1689981232
513,gaspe,48.8334,-64.4819,19.12,94,100,5.14,CA,1689981233
514,nea ionia,38.0373,23.7595,31.45,49,0,1.54,GR,1689981233
515,sinop,41.7711,34.8709,18.25,62,0,1.42,TR,1689981233
516,calama,-22.4667,-68.9333,22.27,5,0,4.12,CL,1689980438
517,pirot,43.1531,22.5861,22.71,54,21,1.83,RS,1689981233
518,volkhov,59.9258,32.3382,14.54,70,100,4.86,RU,1689980954
519,corral de almaguer,39.7545,-3.1865,21.6,29,69,1.98,ES,1689981233
520,cambria,35.5641,-121.0808,43.76,49,55,4.13,US,1689981234
521,el granada,37.5027,-122.4694,36.94,65,0,8.75,US,1689981234
522,klaksvik,62.2266,-6.589,11.51,93,41,4.28,FO,1689981234
523,atbara,17.7022,33.9864,34.28,14,81,0.64,SD,1689981234
524,tavricheskoye,54.5851,73.6395,15.95,93,100,4.0,RU,1689981234
525,antsiranana,-12.2787,49.2917,23.18,70,78,8.31,MG,1689981234
526,meiganga,6.5167,14.3,18.98,96,100,0.25,CM,1689981235
527,castro,-24.7911,-50.0119,14.03,95,10,1.87,BR,1689981235
528,bandar lampung,-5.4254,105.258,22.92,93,59,0.08,ID,1689981235
529,nouadhibou,20.931,-17.0347,21.99,83,1,6.17,MR,1689981235
530,newman,37.3138,-121.0208,41.19,6,0,4.25,US,1689981235
531,coari,-4.085,-63.1414,27.81,49,32,0.36,BR,1689981235
532,birao,10.2849,22.7882,24.93,75,54,1.88,CF,1689981236
533,la resolana,19.6,-104.4333,30.39,68,55,2.0,MX,1689981236
534,farafangana,-22.8167,47.8333,20.01,85,93,4.67,MG,1689981236
535,hami,42.8,93.45,28.11,20,45,3.13,CN,1689981236
536,kirakira,-10.4544,161.9205,27.99,77,98,1.02,SB,1689981236
537,simpang,-1.2667,104.0833,23.67,98,38,1.34,ID,1689981236
538,chake chake,-5.2459,39.7666,24.56,77,35,5.79,TZ,1689981236
539,ihosy,-22.4,46.1167,14.91,93,100,5.91,MG,1689981237
540,uturoa,-16.7333,-151.4333,24.31,65,28,6.29,PF,1689981237
541,ebon,4.582,168.6964,25.05,88,100,2.38,MH,1689981237
542,tangshan,39.6333,118.1833,20.96,94,100,5.14,CN,1689981237
543,yanam,16.7333,82.2167,25.83,85,69,3.83,IN,1689981237
544,vila do maio,15.1333,-23.2167,27.44,81,12,6.35,CV,1689981237
545,touros,-5.1989,-35.4608,24.36,74,0,7.16,BR,1689981238
546,lienz,46.8289,12.769,15.66,94,97,2.39,AT,1689981238
547,vila velha,-20.3297,-40.2925,19.97,83,75,2.06,BR,1689981164
548,alpine,32.835,-116.7664,36.82,38,0,5.14,US,1689981238
549,altai,46.3722,96.2583,13.5,57,0,1.0,MN,1689981238
550,inarajan village,13.2736,144.7484,30.08,90,100,4.48,GU,1689981238
551,ardestan,33.3761,52.3694,30.16,18,48,2.36,IR,1689981239
552,vidisha,23.5333,77.8167,27.49,78,100,2.69,IN,1689981239
553,luocheng,29.3848,104.0286,21.81,92,42,0.34,CN,1689981239
554,fort bragg,35.139,-79.006,33.91,43,0,4.12,US,1689981239
555,fada,9.5667,8.3,20.47,90,99,1.07,NG,1689981239
556,trincomalee,8.5711,81.2335,27.32,77,100,9.96,LK,1689981032
557,puerto baquerizo moreno,-0.9,-89.6,24.5,84,94,6.25,EC,1689981007
558,lazaro cardenas,17.9583,-102.2,30.61,71,22,4.23,MX,1689981152
559,smirnykh,49.75,142.8333,25.11,65,86,0.74,RU,1689981240
560,aripuana,-9.1667,-60.6333,25.89,38,21,0.75,BR,1689981021
561,labytnangi,66.6572,66.4183,18.46,87,100,1.75,RU,1689981240
562,mando,10.7167,6.5667,21.96,89,100,0.46,NG,1689981240
563,pangoa,-12.1167,-73.0,23.61,69,86,0.91,PE,1689981240
564,vitorino freire,-4.0667,-45.1667,24.94,53,12,0.92,BR,1689981240
